Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,859,RODAMIENTOS ARIZTI GASTEIZ,20191583,UNIVERSIDAD DE BURGOS - TPF,ARKAITZ ALCUTEN FERNANDEZ DE OLANO, 21730,A,DAVID BARRIUSO AUSIN, 2890,Y,,,,,12-10,7-11,11-6,9-11,10-12,2-3,0 - 1
singles,1,859,RODAMIENTOS ARIZTI GASTEIZ,20191583,UNIVERSIDAD DE BURGOS - TPF,OIER ARIZTI SAENZ DE VITERI, 31507,B,ENRIQUE GARCIA NIETO, 27699,X,,,,,11-13,11-4,11-5,7-11,11-8,3-2,1 - 1
singles,1,859,RODAMIENTOS ARIZTI GASTEIZ,20191583,UNIVERSIDAD DE BURGOS - TPF,PABLO LOMBRAÑA ALCALDE, 16547,C,RAUL MARTINEZ MEDIAVILLA, 2085,Z,,,,,11-3,11-8,3-11,11-13,10-12,2-3,1 - 2
singles,1,859,RODAMIENTOS ARIZTI GASTEIZ,20191583,UNIVERSIDAD DE BURGOS - TPF,ARKAITZ ALCUTEN FERNANDEZ DE OLANO, 21730,A,ENRIQUE GARCIA NIETO, 27699,X,,,,,11-7,11-9,11-4,,,3-0,2 - 2
singles,1,859,RODAMIENTOS ARIZTI GASTEIZ,20191583,UNIVERSIDAD DE BURGOS - TPF,PABLO LOMBRAÑA ALCALDE, 16547,C,DAVID BARRIUSO AUSIN, 2890,Y,,,,,11-9,6-11,8-11,11-4,11-8,3-2,3 - 2
singles,1,859,RODAMIENTOS ARIZTI GASTEIZ,20191583,UNIVERSIDAD DE BURGOS - TPF,OIER ARIZTI SAENZ DE VITERI, 31507,B,RAUL MARTINEZ MEDIAVILLA, 2085,Z,,,,,7-11,8-11,8-11,,,0-3,3 - 3
doubles,1,859,RODAMIENTOS ARIZTI GASTEIZ,20191583,UNIVERSIDAD DE BURGOS - TPF,,,D,,,D,ARKAITZ ALCUTEN FERNANDEZ DE OLANO,21730,PABLO LOMBRAÑA ALCALDE,16547,12-10,11-4,11-5,,,3-0,4 - 3
singles,2,20191583,UNIVERSIDAD DE BURGOS - TPF,2017365,FONTANERIA IRURIETA BERAUN-ERRENTERIA TM,JESUS DEHESA SUANCES, 4644,A,AIEKO OLEA BELLO, 19912,Y,,,,,7-11,10-12,11-4,11-6,9-11,2-3,0 - 1
singles,2,20191583,UNIVERSIDAD DE BURGOS - TPF,2017365,FONTANERIA IRURIETA BERAUN-ERRENTERIA TM,ENRIQUE GARCIA NIETO, 27699,B,IKER GARCIA PRIETO, 19913,X,,,,,5-11,11-5,6-11,11-8,4-11,2-3,0 - 2
singles,2,20191583,UNIVERSIDAD DE BURGOS - TPF,2017365,FONTANERIA IRURIETA BERAUN-ERRENTERIA TM,ARITZ SANZ REY, 29279,C,PEIO GASPAR PINTADO, 22695,Z,,,,,6-11,5-11,4-11,,,0-3,0 - 3
