Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212129,"CLUB TENIS MESA ROQUETAS ""A""","EGEA CARAMILLO, VICTOR MANUEL", 32036,A,"ARROYO SALAZAR, ADRIAN", 29178,Y,,,,,11-7,13-11,11-13,8-11,14-12,3-2,1 - 0
singles,1,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212129,"CLUB TENIS MESA ROQUETAS ""A""","CHARLO DEL PINO, JOSE M.", 23327,B,"MARTINEZ CARMONA, VICTOR MANUEL", 14815,X,,,,,4-11,5-11,3-11,,,0-3,1 - 1
singles,1,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212129,"CLUB TENIS MESA ROQUETAS ""A""","PEDROSA PARRA, GINES", 2158,C,"BARRENO GARCIA, DAVID", 22057,Z,,,,,6-11,11-9,11-7,9-11,11-1,3-2,2 - 1
singles,1,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212129,"CLUB TENIS MESA ROQUETAS ""A""","EGEA CARAMILLO, VICTOR MANUEL", 32036,A,"MARTINEZ CARMONA, VICTOR MANUEL", 14815,X,,,,,11-9,11-8,11-5,,,3-0,3 - 1
singles,1,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212129,"CLUB TENIS MESA ROQUETAS ""A""","PEDROSA PARRA, GINES", 2158,C,"ARROYO SALAZAR, ADRIAN", 29178,Y,,,,,7-11,4-11,11-6,11-5,4-11,2-3,3 - 2
singles,1,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212129,"CLUB TENIS MESA ROQUETAS ""A""","CHARLO DEL PINO, JOSE M.", 23327,B,"BARRENO GARCIA, DAVID", 22057,Z,,,,,6-11,8-11,9-11,,,0-3,3 - 3
doubles,1,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212129,"CLUB TENIS MESA ROQUETAS ""A""",,,D,,,D,"EGEA CARAMILLO, VICTOR MANUEL",32036,"PEDROSA PARRA, GINES",2158,11-9,8-11,9-11,11-4,7-11,2-3,3 - 4
singles,2,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212125,EL PALMAR MURCIA,"REVERTE VIDAL, JOSE LUIS", 20433,A,"MARTINEZ CARMONA, VICTOR MANUEL", 14815,Y,,,,,11-4,12-14,11-4,10-12,11-3,3-2,1 - 0
singles,2,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212125,EL PALMAR MURCIA,"MARTíNEZ HERNANDO, PABLO", 36152,B,"ARROYO SALAZAR, ADRIAN", 29178,X,,,,,11-4,9-11,15-13,15-17,11-6,3-2,2 - 0
singles,2,20191274,CLUB TENIS DE MESA VEGAS DEL GENIL,20212125,EL PALMAR MURCIA,"MATAS SANCHEZ, MARIO", 32162,C,"MALDONADO SERNA, ALEJANDRO", 34388,Z,,,,,1-11,7-11,11-7,6-11,,1-3,2 - 1
