Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,20212207,C.T.M. JEREZ,2017552,CTM HUERCAL DE ALMERIA,"SANCHEZ OGALLA, ALBA", 32048,A,"LOPEZ GRANADO, BERTA", 38964,Y,,,,,11-5,11-7,8-11,11-2,,3-1,1 - 0
singles,1,20212207,C.T.M. JEREZ,2017552,CTM HUERCAL DE ALMERIA,"FLOR GALLEGO, ROSALIA", 17902,B,"RODRIGUEZ AMAT, MARIA", 36681,X,,,,,11-4,6-11,12-10,11-3,,3-1,2 - 0
singles,1,20212207,C.T.M. JEREZ,2017552,CTM HUERCAL DE ALMERIA,"FIGUEROA MUÑOZ, XIMENA", 41654,C,"RODRIGUEZ AMAT, BELEN", 36682,Z,,,,,11-9,11-9,11-2,,,3-0,3 - 0
singles,1,20212207,C.T.M. JEREZ,2017552,CTM HUERCAL DE ALMERIA,"SANCHEZ OGALLA, ALBA", 32048,A,"RODRIGUEZ AMAT, MARIA", 36681,X,,,,,11-9,9-11,11-4,11-7,,3-1,4 - 0
singles,1,20212207,C.T.M. JEREZ,2017552,CTM HUERCAL DE ALMERIA,"FIGUEROA MUÑOZ, XIMENA", 41654,C,"LOPEZ GRANADO, BERTA", 38964,Y,,,,,11-6,11-7,11-8,,,3-0,5 - 0
singles,1,20212207,C.T.M. JEREZ,2017552,CTM HUERCAL DE ALMERIA,"FLOR GALLEGO, ROSALIA", 17902,B,"RODRIGUEZ AMAT, BELEN", 36682,Z,,,,,10-12,12-10,11-6,11-6,,3-1,6 - 0
singles,1,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,2017552,CTM HUERCAL DE ALMERIA,"LORENTE  ESCOBAR, MARINA", 15774,A,"LOPEZ GRANADO, BERTA", 38964,Y,,,,,11-4,8-11,11-6,11-5,,3-1,1 - 0
singles,1,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,2017552,CTM HUERCAL DE ALMERIA,"GUERRERO GARCIA, ADRIANA", 37759,B,"RODRIGUEZ AMAT, BELEN", 36682,X,,,,,11-8,11-6,11-9,,,3-0,2 - 0
singles,1,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,2017552,CTM HUERCAL DE ALMERIA,"GIMENEZ RUIZ, MARIA", 31702,C,"RODRIGUEZ AMAT, MARIA", 36681,Z,,,,,1-11,1-11,1-11,,,0-3,2 - 1
singles,1,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,2017552,CTM HUERCAL DE ALMERIA,"LORENTE  ESCOBAR, MARINA", 15774,A,"RODRIGUEZ AMAT, BELEN", 36682,X,,,,,11-6,11-4,5-11,11-2,,3-1,3 - 1
